,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ACAP2.4,1.13197825840568e-06,-0.440523162244523,0.538,0.288,0.0666395600723426,transit amplifying cell of large intestine,ACAP2
SORL1.7,1.13815776694963e-06,-0.556095654686876,0.385,0.198,0.0670033477403244,transit amplifying cell of large intestine,SORL1
SEPT1.7,1.13923151475175e-06,-0.757203285894105,0.298,0.145,0.0670665592734357,transit amplifying cell of large intestine,SEPT1
EXOC8,1.13933060868862e-06,-0.739395535703939,0.168,0.071,0.0670723929334991,transit amplifying cell of large intestine,EXOC8
TSPAN5.1,1.15123636460472e-06,-0.962502493627393,0.135,0.052,0.0677732847842799,transit amplifying cell of large intestine,TSPAN5
TM2D3.7,1.15594661663832e-06,-0.848378510687842,0.308,0.151,0.0680505773214976,transit amplifying cell of large intestine,TM2D3
AAK1.8,1.15826906470845e-06,-2.74088428240985,0.207,0.316,0.0681872998393865,transit amplifying cell of large intestine,AAK1
SEMA3C.7,1.16239363381931e-06,-0.837087722992166,0.269,0.133,0.0684301132229426,transit amplifying cell of large intestine,SEMA3C
EIF2B4.5,1.16374515248765e-06,-0.672307405045776,0.332,0.165,0.0685096771269482,transit amplifying cell of large intestine,EIF2B4
AC003665.1.6,1.17163227595614e-06,-0.367488934451848,0.221,0.103,0.0689739920855382,transit amplifying cell of large intestine,AC003665.1
PLEKHF2.7,1.17914897472066e-06,-0.570017538457525,0.37,0.189,0.0694165001418053,transit amplifying cell of large intestine,PLEKHF2
MYL12B.5,1.18519831973219e-06,0.25297457754877,0.909,0.771,0.0697726250826339,transit amplifying cell of large intestine,MYL12B
REXO4.2,1.20166613528948e-06,-0.494637509894581,0.332,0.168,0.070742085384492,transit amplifying cell of large intestine,REXO4
ELMSAN1.5,1.22031303972053e-06,-0.625130099653132,0.423,0.219,0.0718398286483477,transit amplifying cell of large intestine,ELMSAN1
CLK3.3,1.2554847249914e-06,-0.515541719386429,0.361,0.185,0.0739103857602438,transit amplifying cell of large intestine,CLK3
IFI16.7,1.25824098920387e-06,-3.640362921516,0.149,0.266,0.0740726470344318,transit amplifying cell of large intestine,IFI16
DHX38.4,1.26877755643737e-06,-0.633186271510895,0.356,0.18,0.0746929347474682,transit amplifying cell of large intestine,DHX38
PLA2G16.9,1.28569942115077e-06,-3.96113174284974,0.014,0.125,0.0756891249231458,transit amplifying cell of large intestine,PLA2G16
SAR1A.5,1.28843492856456e-06,-0.423905874029253,0.558,0.3,0.0758501642445959,transit amplifying cell of large intestine,SAR1A
IRF2BPL.2,1.29463690859441e-06,-0.635320297783922,0.168,0.071,0.0762152748089529,transit amplifying cell of large intestine,IRF2BPL
HIST2H4B.3,1.31108026892504e-06,0.934609260631612,0.144,0.061,0.0771832954316171,transit amplifying cell of large intestine,HIST2H4B
NECTIN2.9,1.31456859054637e-06,-0.464897024105601,0.394,0.203,0.0773886529254651,transit amplifying cell of large intestine,NECTIN2
ACBD3.5,1.32940230692855e-06,-0.334784336901979,0.625,0.336,0.0782619138088837,transit amplifying cell of large intestine,ACBD3
LRP12,1.34677443688055e-06,-0.528010994619514,0.111,0.04,0.0792846110991581,transit amplifying cell of large intestine,LRP12
AHDC1.3,1.35239421040532e-06,-0.446668327506778,0.168,0.071,0.0796154471665611,transit amplifying cell of large intestine,AHDC1
RIPK3,1.36045678592348e-06,0.560559607679178,0.12,0.046,0.080090090987315,transit amplifying cell of large intestine,RIPK3
ZBED4.7,1.36871526143584e-06,-0.781536794310416,0.231,0.108,0.0805762674407278,transit amplifying cell of large intestine,ZBED4
PRKD3.6,1.36979169325255e-06,-0.917950320836695,0.24,0.112,0.0806396369817775,transit amplifying cell of large intestine,PRKD3
MTMR3.1,1.37095789604878e-06,-0.468099679045566,0.212,0.097,0.0807082913403915,transit amplifying cell of large intestine,MTMR3
EIF1AD.2,1.38134178139428e-06,-0.650735861977923,0.188,0.082,0.0813195906706815,transit amplifying cell of large intestine,EIF1AD
PI4KA,1.38404732375077e-06,-0.434261834265572,0.192,0.086,0.0814788659492079,transit amplifying cell of large intestine,PI4KA
LRRC23,1.38515666321906e-06,-0.619683490477625,0.144,0.058,0.0815441727637062,transit amplifying cell of large intestine,LRRC23
ARHGEF26.1,1.38591275635389e-06,-0.657665206198919,0.101,0.035,0.0815886839665533,transit amplifying cell of large intestine,ARHGEF26
KIF1B.3,1.38820306899221e-06,-0.321502112048964,0.332,0.171,0.0817235146715714,transit amplifying cell of large intestine,KIF1B
HELZ.3,1.40415871010888e-06,-0.636006345506342,0.462,0.241,0.0826628232641095,transit amplifying cell of large intestine,HELZ
PIK3C2A.2,1.4137534165049e-06,-0.392219709989079,0.351,0.181,0.0832276636296432,transit amplifying cell of large intestine,PIK3C2A
IYD,1.45326013839135e-06,0.614166416942693,0.111,0.041,0.0855534243470986,transit amplifying cell of large intestine,IYD
IGFBP6.8,1.45381706262845e-06,-7.42063870325055,0.01,0.116,0.0855862104769369,transit amplifying cell of large intestine,IGFBP6
CAB39.4,1.50062665348583e-06,-0.368731613399119,0.423,0.225,0.0883418910907111,transit amplifying cell of large intestine,CAB39
ARIH2.4,1.50782662317381e-06,-0.792093256241534,0.529,0.274,0.0887657533062421,transit amplifying cell of large intestine,ARIH2
AP002956.1.7,1.51050807159474e-06,-5.93750592773896,0,0.101,0.0889236101747825,transit amplifying cell of large intestine,AP002956.1
AC103591.3.5,1.51792975620054e-06,-0.905524964387781,0.255,0.121,0.0893605247475257,transit amplifying cell of large intestine,AC103591.3
MAT2A.5,1.52315240134895e-06,-0.261797179378008,0.659,0.375,0.0896679818674128,transit amplifying cell of large intestine,MAT2A
DNAJC27.2,1.56265484587456e-06,-0.553901579108506,0.188,0.083,0.0919934907766352,transit amplifying cell of large intestine,DNAJC27
PIAS4,1.56888814098735e-06,-0.413223510813158,0.149,0.061,0.0923604448599253,transit amplifying cell of large intestine,PIAS4
PRKAR2B.1,1.57536529654453e-06,-1.06287974641243,0.139,0.055,0.0927417550075763,transit amplifying cell of large intestine,PRKAR2B
EPHA4.1,1.57548765524434e-06,0.254006524640244,0.135,0.054,0.0927489582642343,transit amplifying cell of large intestine,EPHA4
ZNF317,1.58397106445409e-06,-0.378615283081933,0.149,0.061,0.093248376564412,transit amplifying cell of large intestine,ZNF317
UBTD2.1,1.59562248222107e-06,-0.2552736852648,0.178,0.078,0.0939342955283543,transit amplifying cell of large intestine,UBTD2
PTPN2.8,1.60267710809509e-06,-0.430275702500243,0.562,0.303,0.0943496013535578,transit amplifying cell of large intestine,PTPN2
KDM6A.3,1.62590635187699e-06,-0.64808736786926,0.26,0.125,0.0957171069349984,transit amplifying cell of large intestine,KDM6A
RBM22.6,1.63389937102357e-06,-0.696403103685998,0.524,0.277,0.0961876559721575,transit amplifying cell of large intestine,RBM22
POLR1E.8,1.64704489481357e-06,-1.20933706404666,0.264,0.125,0.0969615329576749,transit amplifying cell of large intestine,POLR1E
MGAT1.6,1.66145416263576e-06,-0.614970755225834,0.38,0.196,0.0978098065543669,transit amplifying cell of large intestine,MGAT1
PBX2.2,1.66764639265474e-06,-0.536272048231742,0.163,0.069,0.0981743431355847,transit amplifying cell of large intestine,PBX2
TIMM23B,1.70557025093063e-06,-0.43938154762413,0.125,0.048,0.100406920672286,transit amplifying cell of large intestine,TIMM23B
CTSW.8,1.74828868092575e-06,-5.61957012025075,0.005,0.107,0.102921754646099,transit amplifying cell of large intestine,CTSW
MT-TE.8,1.76187486705599e-06,-0.65159239883253,0.202,0.383,0.103721573423586,transit amplifying cell of large intestine,MT-TE
EPSTI1.1,1.86494379187224e-06,-0.523474492746951,0.183,0.081,0.109789241027519,transit amplifying cell of large intestine,EPSTI1
EHMT1.3,1.87509545687953e-06,-0.659361961577204,0.399,0.207,0.110386869546498,transit amplifying cell of large intestine,EHMT1
ARGLU1.5,1.88334876345744e-06,-0.76842203222853,0.846,0.754,0.11087274170474,transit amplifying cell of large intestine,ARGLU1
MTMR1,1.93500816022698e-06,-0.354002119628896,0.115,0.043,0.113913930392562,transit amplifying cell of large intestine,MTMR1
ARG2.3,1.94003490207301e-06,-0.27219999607609,0.293,0.15,0.114209854685038,transit amplifying cell of large intestine,ARG2
ZMAT2.5,1.94862183480777e-06,-0.343730018998526,0.635,0.35,0.114715367415133,transit amplifying cell of large intestine,ZMAT2
TTC33.1,1.95692209144389e-06,-0.782754568992409,0.192,0.086,0.115204003523302,transit amplifying cell of large intestine,TTC33
STPG1,1.99392802646887e-06,0.370639434323223,0.125,0.049,0.117382542918223,transit amplifying cell of large intestine,STPG1
TBC1D5.3,2.02412516034852e-06,-0.563136715987596,0.274,0.135,0.119160248189718,transit amplifying cell of large intestine,TBC1D5
SNAP23.5,2.04595593805865e-06,-0.439367394563604,0.332,0.168,0.120445426073513,transit amplifying cell of large intestine,SNAP23
TARS.3,2.0686199551532e-06,-0.540145779160482,0.5,0.267,0.121779656759869,transit amplifying cell of large intestine,TARS
MCPH1,2.06928232532073e-06,-0.513570674545003,0.25,0.121,0.121818650491632,transit amplifying cell of large intestine,MCPH1
PIP4K2A.7,2.07223917722242e-06,-3.8062221940576,0.087,0.205,0.121992720363084,transit amplifying cell of large intestine,PIP4K2A
VPS45,2.08000552326653e-06,0.312861503488927,0.115,0.044,0.122449925154701,transit amplifying cell of large intestine,VPS45
TIMP2.8,2.08382683107881e-06,-4.58308404994168,0.034,0.147,0.12267488554561,transit amplifying cell of large intestine,TIMP2
CD6.9,2.08390167652005e-06,-4.95548643417068,0.01,0.113,0.122679291696735,transit amplifying cell of large intestine,CD6
ATMIN.2,2.13418894221852e-06,-0.64373749914523,0.236,0.112,0.125639703028404,transit amplifying cell of large intestine,ATMIN
ABCF3.2,2.17275719851817e-06,-0.561313999370984,0.207,0.095,0.127910216276765,transit amplifying cell of large intestine,ABCF3
RALY-AS1,2.24035107401025e-06,0.377217641903212,0.106,0.039,0.131889467726983,transit amplifying cell of large intestine,RALY-AS1
RN7SL2.3,2.25657005946019e-06,-1.58711702458429,0.231,0.354,0.132844279400421,transit amplifying cell of large intestine,RN7SL2
CFAP36.4,2.27519986151859e-06,-0.811541711566202,0.308,0.153,0.133941015847599,transit amplifying cell of large intestine,CFAP36
RELA.6,2.28315504473199e-06,-0.79575631650814,0.409,0.211,0.134409337483372,transit amplifying cell of large intestine,RELA
PARD6G.9,2.28862787423293e-06,-5.14858335465124,0.01,0.113,0.134731522956093,transit amplifying cell of large intestine,PARD6G
NAA16.2,2.30073250055428e-06,-0.731349460941075,0.221,0.103,0.13544412230763,transit amplifying cell of large intestine,NAA16
RAB22A.2,2.31854747982579e-06,-0.579648050926038,0.394,0.206,0.136492890137344,transit amplifying cell of large intestine,RAB22A
MFSD12.1,2.34067624959125e-06,-0.464989775594348,0.188,0.084,0.137795610813437,transit amplifying cell of large intestine,MFSD12
EMC7.6,2.34918295049693e-06,-0.455509299664497,0.529,0.288,0.138296400295754,transit amplifying cell of large intestine,EMC7
NCBP3.3,2.35925359091826e-06,-0.447543672219522,0.49,0.262,0.138889258897358,transit amplifying cell of large intestine,NCBP3
CCL28.9,2.38572354535322e-06,-0.337727672562276,0.389,0.204,0.140447545114944,transit amplifying cell of large intestine,CCL28
PRDM1.9,2.41125094758237e-06,-3.8607696035749,0.082,0.2,0.141950343284174,transit amplifying cell of large intestine,PRDM1
RBM4.5,2.45705530510647e-06,-0.713997280000723,0.327,0.165,0.144646845811618,transit amplifying cell of large intestine,RBM4
VCP.5,2.50740972085681e-06,-0.251636376978389,0.692,0.386,0.14761121026684,transit amplifying cell of large intestine,VCP
WDR45B.2,2.53223051886431e-06,-0.300286727552501,0.572,0.316,0.149072410645542,transit amplifying cell of large intestine,WDR45B
DIS3.5,2.54867966506799e-06,-0.822870589321343,0.385,0.2,0.150040771882552,transit amplifying cell of large intestine,DIS3
HNRNPDL.8,2.57993191180688e-06,-1.04984743858869,0.899,0.77,0.151880591648071,transit amplifying cell of large intestine,HNRNPDL
MIER3.7,2.58361687603721e-06,-0.424673609213217,0.255,0.124,0.152097525492311,transit amplifying cell of large intestine,MIER3
AC005261.1.4,2.59363678930744e-06,-1.21120639342321,0.236,0.11,0.152687397786529,transit amplifying cell of large intestine,AC005261.1
ARHGEF38.9,2.60151125443149e-06,0.510234867616576,0.24,0.122,0.153150967548382,transit amplifying cell of large intestine,ARHGEF38
JUNB.7,2.61168350435015e-06,-0.778926187328132,0.952,0.78,0.153749807901093,transit amplifying cell of large intestine,JUNB
DOCK2.8,2.61820902570735e-06,-4.24397611020189,0.01,0.112,0.154133965343392,transit amplifying cell of large intestine,DOCK2
CALML4.2,2.62966043435232e-06,0.569714214459101,0.139,0.058,0.154808109770321,transit amplifying cell of large intestine,CALML4
TBC1D2B.5,2.64891879827385e-06,-0.569089817368676,0.269,0.133,0.155941849654382,transit amplifying cell of large intestine,TBC1D2B
PRXL2C.7,2.6507633266967e-06,-3.24390120214867,0.149,0.261,0.156050437042635,transit amplifying cell of large intestine,PRXL2C
ARL2BP.5,2.65348410202487e-06,-0.87732504112562,0.317,0.159,0.156210609086204,transit amplifying cell of large intestine,ARL2BP
AKAP9.3,2.68364178794335e-06,-0.954284129784793,0.851,0.711,0.157985992056225,transit amplifying cell of large intestine,AKAP9
RRAS2.4,2.68610915464946e-06,-0.581245499723898,0.303,0.153,0.158131245934214,transit amplifying cell of large intestine,RRAS2
TAF13.1,2.68690608229184e-06,-0.621653408373664,0.202,0.092,0.158178161064521,transit amplifying cell of large intestine,TAF13
TMEM39A.1,2.70146682133952e-06,-0.32373468647952,0.149,0.062,0.159035351772257,transit amplifying cell of large intestine,TMEM39A
TMEM161B.3,2.72700740774318e-06,-0.380142387914926,0.236,0.114,0.160538926093841,transit amplifying cell of large intestine,TMEM161B
STAT3.8,2.72998205404328e-06,-1.4274767983635,0.591,0.556,0.160714043521528,transit amplifying cell of large intestine,STAT3
CNBD2.7,2.79508349210344e-06,-0.854379558948008,0.231,0.109,0.16454656518013,transit amplifying cell of large intestine,CNBD2
ACIN1.5,2.85729543697061e-06,-0.335614374546072,0.673,0.37,0.16820898237446,transit amplifying cell of large intestine,ACIN1
DLGAP1-AS2.1,2.92117820229464e-06,0.515325038229176,0.115,0.045,0.171969760769085,transit amplifying cell of large intestine,DLGAP1-AS2
THUMPD1.6,2.92649546461391e-06,-0.489092855895338,0.524,0.287,0.172282788001821,transit amplifying cell of large intestine,THUMPD1
ARID5A.8,2.98504547664965e-06,-3.03390254716629,0.091,0.21,0.175729627210365,transit amplifying cell of large intestine,ARID5A
RABAC1.7,3.02151806527933e-06,-1.12361058826951,0.769,0.643,0.177876768502994,transit amplifying cell of large intestine,RABAC1
MTCO3P12.8,3.03462267959763e-06,-0.546398768445724,0.216,0.103,0.178648237147913,transit amplifying cell of large intestine,MTCO3P12
GRASP.9,3.03697261117174e-06,-3.29711411886442,0.019,0.127,0.17878657761968,transit amplifying cell of large intestine,GRASP
DDX39B.3,3.11549521951367e-06,-0.485692631724737,0.375,0.196,0.18340920357277,transit amplifying cell of large intestine,DDX39B
COPB1.6,3.14582691507006e-06,-0.505439810691315,0.543,0.295,0.185194830490175,transit amplifying cell of large intestine,COPB1
COA6-AS1,3.1501881556985e-06,0.418902265939345,0.101,0.037,0.185451576725971,transit amplifying cell of large intestine,COA6-AS1
HGSNAT.5,3.18070714843539e-06,-0.864447934477,0.298,0.149,0.187248229828391,transit amplifying cell of large intestine,HGSNAT
ZFP36L2.7,3.25124769207238e-06,-1.07001426546205,0.942,0.891,0.191400951632301,transit amplifying cell of large intestine,ZFP36L2
ZNF675.2,3.25952372475937e-06,-0.26162217878455,0.173,0.076,0.191888161676584,transit amplifying cell of large intestine,ZNF675
STK4.8,3.2712597214345e-06,-3.00127050510484,0.389,0.418,0.192579059800849,transit amplifying cell of large intestine,STK4
PHTF2.2,3.27687438769813e-06,-0.53435327647566,0.188,0.084,0.192909595203789,transit amplifying cell of large intestine,PHTF2
GOLGA2.3,3.32523535577734e-06,-0.356461803755,0.442,0.24,0.195756605394612,transit amplifying cell of large intestine,GOLGA2
LINC00174.1,3.36836320570784e-06,0.544361154824132,0.12,0.048,0.198295541920021,transit amplifying cell of large intestine,LINC00174
KDM2B.3,3.40783283024694e-06,-0.817919026660299,0.149,0.062,0.200619118716637,transit amplifying cell of large intestine,KDM2B
BLOC1S2.7,3.45271325531706e-06,-0.943023423911151,0.389,0.2,0.203261229340515,transit amplifying cell of large intestine,BLOC1S2
ADAR.8,3.45977653615649e-06,-0.705450421073684,0.51,0.272,0.203677044683533,transit amplifying cell of large intestine,ADAR
PTPN1.9,3.49334912764582e-06,-2.74860317491091,0.37,0.411,0.205653463144509,transit amplifying cell of large intestine,PTPN1
SLC22A5,3.49685100247948e-06,0.337102648730604,0.144,0.061,0.205859618515967,transit amplifying cell of large intestine,SLC22A5
KIN.3,3.51319468534265e-06,-0.418763888970346,0.308,0.158,0.206821771126122,transit amplifying cell of large intestine,KIN
AL365436.2.9,3.60770020566716e-06,0.611188037064456,0.212,0.103,0.212385311107626,transit amplifying cell of large intestine,AL365436.2
ZNF689,3.61794429660956e-06,-0.934213596613114,0.125,0.049,0.212988380741405,transit amplifying cell of large intestine,ZNF689
CDS2.7,3.62432197017023e-06,-0.785208770497416,0.264,0.13,0.213363834383921,transit amplifying cell of large intestine,CDS2
KATNA1.5,3.65235079616533e-06,-0.807907175354717,0.284,0.141,0.215013891370253,transit amplifying cell of large intestine,KATNA1
