"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ALKBH3.3",3.57101571019975e-26,1.44846771932796,0.252,0.05,2.10225694859459e-21,"intestinal crypt stem cell","ALKBH3"
"CRTAP.9",3.608189249056e-26,0.262352352347116,0.497,0.141,2.12414101091927e-21,"intestinal crypt stem cell","CRTAP"
"METTL27.2",3.69989681173071e-26,2.38485405792382,0.161,0.023,2.17812925306587e-21,"intestinal crypt stem cell","METTL27"
"NGDN.4",3.74773967657488e-26,0.853980286502815,0.566,0.179,2.20629434759963e-21,"intestinal crypt stem cell","NGDN"
"MT-TY.1",3.82033485867559e-26,1.54794146965363,0.147,0.019,2.24903113130232e-21,"intestinal crypt stem cell","MT-TY"
"PIP5K1B.12",3.92591565128661e-26,1.00916842198663,0.434,0.119,2.31118654391243e-21,"intestinal crypt stem cell","PIP5K1B"
"RPL41P2.10",4.01280448663905e-26,1.10676470811408,0.657,0.242,2.36233800128441e-21,"intestinal crypt stem cell","RPL41P2"
"ZNF280D.5",4.0630848095204e-26,0.488380197923127,0.441,0.118,2.39193802736466e-21,"intestinal crypt stem cell","ZNF280D"
"LARS.4",4.07797703393561e-26,0.786778482048549,0.776,0.294,2.4007050798779e-21,"intestinal crypt stem cell","LARS"
"SOS1.4",4.12304742233283e-26,0.434757765205949,0.531,0.158,2.42723801752734e-21,"intestinal crypt stem cell","SOS1"
"AC015922.3",4.18715905890257e-26,2.29943311014248,0.126,0.015,2.46498053797594e-21,"intestinal crypt stem cell","AC015922.3"
"AGGF1.3",4.22304937880122e-26,1.54355769707945,0.238,0.045,2.48610916930028e-21,"intestinal crypt stem cell","AGGF1"
"DCLK2.3",4.31047002801114e-26,2.02539091622317,0.119,0.013,2.53757370549016e-21,"intestinal crypt stem cell","DCLK2"
"TIMM8A.2",4.55643975340647e-26,1.40295804899311,0.294,0.065,2.68237608283039e-21,"intestinal crypt stem cell","TIMM8A"
"PPT1.7",4.66386263704608e-26,0.627949028909185,0.35,0.083,2.74561593442903e-21,"intestinal crypt stem cell","PPT1"
"RHBDL2.11",4.69767453977485e-26,1.30796274889757,0.406,0.109,2.76552100156545e-21,"intestinal crypt stem cell","RHBDL2"
"KEAP1.2",4.85682392681144e-26,0.992525596326853,0.357,0.088,2.85921224571389e-21,"intestinal crypt stem cell","KEAP1"
"PCLO.12",4.98551570687894e-26,0.767435746681479,0.441,0.121,2.93497309663963e-21,"intestinal crypt stem cell","PCLO"
"SMIM22.15",5.19242398220043e-26,0.720696922424384,0.979,0.414,3.05677999832139e-21,"intestinal crypt stem cell","SMIM22"
"TRAPPC2.1",5.42828437129016e-26,1.60212385014566,0.294,0.065,3.19563100937852e-21,"intestinal crypt stem cell","TRAPPC2"
"UBAP2L.4",5.63297257281921e-26,0.632884195029836,0.462,0.129,3.31613095361867e-21,"intestinal crypt stem cell","UBAP2L"
"RIOX2.3",5.83080957832566e-26,1.35073800512556,0.266,0.055,3.43259759876032e-21,"intestinal crypt stem cell","RIOX2"
"NEBL.6",5.87991077704431e-26,1.05311361163882,0.308,0.069,3.46150347444599e-21,"intestinal crypt stem cell","NEBL"
"LMBRD2.2",6.01681710253174e-26,1.38066283627448,0.259,0.053,3.54210022826043e-21,"intestinal crypt stem cell","LMBRD2"
"CANX.12",6.12579066701004e-26,0.99911274181082,0.944,0.443,3.60625296566881e-21,"intestinal crypt stem cell","CANX"
"PWP1.9",6.17711977924345e-26,0.441901243846942,0.629,0.203,3.63647041404062e-21,"intestinal crypt stem cell","PWP1"
"PPP1CC.6",6.20653715456257e-26,0.903866710532718,0.832,0.337,3.65378842289098e-21,"intestinal crypt stem cell","PPP1CC"
"TMEM128.2",6.23352136503547e-26,1.45609830058798,0.266,0.055,3.66967402759638e-21,"intestinal crypt stem cell","TMEM128"
"ZMIZ2.5",6.36733018083872e-26,0.834850397307573,0.378,0.096,3.74844727745975e-21,"intestinal crypt stem cell","ZMIZ2"
"GLE1.2",6.4710400511985e-26,1.66775824028018,0.224,0.041,3.80950127814056e-21,"intestinal crypt stem cell","GLE1"
"PIGS.5",6.50235776191869e-26,1.10380516123539,0.364,0.09,3.82793801444153e-21,"intestinal crypt stem cell","PIGS"
"ABCE1.9",6.55068017996247e-26,0.648348629456985,0.559,0.175,3.85638542194391e-21,"intestinal crypt stem cell","ABCE1"
"PGD.6",6.68312386506691e-26,1.06319639544406,0.476,0.138,3.93435501936489e-21,"intestinal crypt stem cell","PGD"
"PRKRA.6",6.79767536663559e-26,0.780022726188654,0.524,0.16,4.00179148833837e-21,"intestinal crypt stem cell","PRKRA"
"ACSF3.3",6.80232410128047e-26,1.30459847462754,0.378,0.096,4.00452819842381e-21,"intestinal crypt stem cell","ACSF3"
"PTPRG.4",7.0838956429631e-26,1.3392836325205,0.28,0.06,4.17028936501238e-21,"intestinal crypt stem cell","PTPRG"
"NECAB3.6",7.22552170230817e-26,1.12549576590918,0.35,0.085,4.25366462614882e-21,"intestinal crypt stem cell","NECAB3"
"MRPS12.8",7.2713388890212e-26,0.721078265605584,0.706,0.243,4.28063720396678e-21,"intestinal crypt stem cell","MRPS12"
"MRPS36.5",7.40096596632433e-26,0.750683515994101,0.895,0.358,4.35694866437513e-21,"intestinal crypt stem cell","MRPS36"
"CDK2AP1.13",7.72002472507773e-26,0.809396338219652,0.517,0.156,4.54477855565326e-21,"intestinal crypt stem cell","CDK2AP1"
"PTPN3.6",7.73037143614661e-26,1.28968760518412,0.315,0.072,4.55086966445951e-21,"intestinal crypt stem cell","PTPN3"
"SLC25A1.7",7.85621864625066e-26,1.45934584853737,0.615,0.213,4.62495591704776e-21,"intestinal crypt stem cell","SLC25A1"
"TCN2.4",7.88947042421996e-26,1.9306511813094,0.231,0.044,4.64453123873829e-21,"intestinal crypt stem cell","TCN2"
"UBE2E1.6",8.16654361654163e-26,0.614419831498267,0.497,0.146,4.80764422705805e-21,"intestinal crypt stem cell","UBE2E1"
"TTC9C.1",8.31548169633541e-26,1.10907906923155,0.294,0.065,4.89532407463266e-21,"intestinal crypt stem cell","TTC9C"
"MKRN2",8.63190640095446e-26,0.647469580953866,0.343,0.082,5.08160329824189e-21,"intestinal crypt stem cell","MKRN2"
"TMEM87A.7",8.79740985032831e-26,0.863959867188633,0.867,0.351,5.17903517888827e-21,"intestinal crypt stem cell","TMEM87A"
"NMRAL1.4",8.97063196007866e-26,1.29787387735041,0.364,0.093,5.2810110348983e-21,"intestinal crypt stem cell","NMRAL1"
"MUC4.16",9.17754909618955e-26,0.470939434252867,0.79,0.283,5.40282315292679e-21,"intestinal crypt stem cell","MUC4"
"C18orf21.2",9.30236928327521e-26,1.47838769573554,0.294,0.065,5.47630479706411e-21,"intestinal crypt stem cell","C18orf21"
"TXNDC12.1",9.40716730428924e-26,1.36996780851807,0.217,0.039,5.53799939203508e-21,"intestinal crypt stem cell","TXNDC12"
"MRPS31.1",9.61225241879224e-26,0.529105834991993,0.552,0.172,5.65873299894299e-21,"intestinal crypt stem cell","MRPS31"
"YRDC.6",9.62730940653506e-26,0.556676491712975,0.385,0.098,5.66759704762719e-21,"intestinal crypt stem cell","YRDC"
"ACSS2.12",9.63351897574233e-26,0.999625881005407,0.622,0.21,5.67125262101951e-21,"intestinal crypt stem cell","ACSS2"
"GEMIN2.2",1.05470229667893e-25,1.80027461526318,0.21,0.037,6.20903242054886e-21,"intestinal crypt stem cell","GEMIN2"
"GNPDA2",1.09322206902718e-25,0.809001712149311,0.252,0.049,6.43579832036302e-21,"intestinal crypt stem cell","GNPDA2"
"CPPED1.4",1.13122478726369e-25,1.44457531720071,0.294,0.066,6.65952032262134e-21,"intestinal crypt stem cell","CPPED1"
"PRCP.11",1.13590122244951e-25,0.988270558142944,0.42,0.116,6.68705049656026e-21,"intestinal crypt stem cell","PRCP"
"CCDC117.4",1.17622317373137e-25,0.555447219214293,0.378,0.095,6.92442582375656e-21,"intestinal crypt stem cell","CCDC117"
"CBWD2.3",1.19337364616717e-25,1.05071274746074,0.273,0.057,7.02539065498611e-21,"intestinal crypt stem cell","CBWD2"
"FAT1.14",1.19862492063493e-25,0.519973651741258,0.72,0.247,7.05630490777783e-21,"intestinal crypt stem cell","FAT1"
"C2orf68.1",1.22488625611524e-25,0.892287439928225,0.322,0.074,7.21090538975041e-21,"intestinal crypt stem cell","C2orf68"
"MRPL22.7",1.26689914902229e-25,0.575000749111759,0.65,0.214,7.45823529029421e-21,"intestinal crypt stem cell","MRPL22"
"COQ2.2",1.27728337928164e-25,1.43687288068947,0.301,0.068,7.51936725383099e-21,"intestinal crypt stem cell","COQ2"
"SLC39A4.10",1.32604002786739e-25,1.0389096147482,0.587,0.195,7.8063976440553e-21,"intestinal crypt stem cell","SLC39A4"
"CRBN.7",1.36217740198695e-25,0.318482668999541,0.671,0.22,8.01913836549716e-21,"intestinal crypt stem cell","CRBN"
"ZNF286A",1.38415384771047e-25,2.24810370642748,0.112,0.012,8.14851370147155e-21,"intestinal crypt stem cell","ZNF286A"
"ZBTB44.6",1.38788747786367e-25,0.342867397350946,0.566,0.173,8.17049358218343e-21,"intestinal crypt stem cell","ZBTB44"
"SMARCB1.7",1.40161767616448e-25,0.532058283992319,0.608,0.195,8.25132325958027e-21,"intestinal crypt stem cell","SMARCB1"
"VDAC1.10",1.43245736553717e-25,0.961951951503841,0.951,0.472,8.43287651091734e-21,"intestinal crypt stem cell","VDAC1"
"ZBED5-AS1.2",1.46317617479851e-25,3.04081286076456,0.21,0.038,8.61371814103881e-21,"intestinal crypt stem cell","ZBED5-AS1"
"GSPT2.3",1.49225575799062e-25,1.35021723224459,0.203,0.035,8.78490964729078e-21,"intestinal crypt stem cell","GSPT2"
"VANGL2",1.54300573022748e-25,2.45219039622252,0.105,0.011,9.08367473384918e-21,"intestinal crypt stem cell","VANGL2"
"UBE2W.3",1.5579074338379e-25,0.920306763667713,0.308,0.07,9.17140106300374e-21,"intestinal crypt stem cell","UBE2W"
"MET.5",1.62774080680831e-25,1.28359901883654,0.308,0.07,9.5825101296805e-21,"intestinal crypt stem cell","MET"
"PFN1.10",1.68249696913525e-25,1.39096419456976,1,0.795,9.90485965729919e-21,"intestinal crypt stem cell","PFN1"
"IFITM1.12",1.69126644242352e-25,1.47439716004451,0.399,0.109,9.95648554654725e-21,"intestinal crypt stem cell","IFITM1"
"B3GNT7.13",1.72450980725249e-25,2.29593865106088,0.517,0.169,1.01521892352954e-20,"intestinal crypt stem cell","B3GNT7"
"PTRH2.5",1.91579100267704e-25,0.746694474397655,0.441,0.124,1.12782616327598e-20,"intestinal crypt stem cell","PTRH2"
"CASC4.6",2.08346070397101e-25,0.755901188917333,0.734,0.262,1.22653331642773e-20,"intestinal crypt stem cell","CASC4"
"PCED1A.1",2.15239875423801e-25,1.13707154388171,0.252,0.05,1.26711714661992e-20,"intestinal crypt stem cell","PCED1A"
"IGLC2.10",2.16374922981898e-25,-11.6149839615599,0,0.464,1.27379917159443e-20,"intestinal crypt stem cell","IGLC2"
"VWA8.2",2.19247596414693e-25,1.01252473857492,0.301,0.068,1.2907106000933e-20,"intestinal crypt stem cell","VWA8"
"RPLP0.13",2.21875933947195e-25,0.757728034558394,1,0.927,1.30618362314714e-20,"intestinal crypt stem cell","RPLP0"
"RBM4.8",2.28834682708199e-25,0.350372003336281,0.545,0.163,1.34714977710317e-20,"intestinal crypt stem cell","RBM4"
"FKTN.2",2.30792495141092e-25,1.83427604672733,0.196,0.033,1.35867541889561e-20,"intestinal crypt stem cell","FKTN"
"ATP1A1.10",2.33918957373819e-25,0.991327106227574,0.993,0.662,1.37708090205967e-20,"intestinal crypt stem cell","ATP1A1"
"CDC42EP4.12",2.37813551314069e-25,0.994502082967022,0.497,0.153,1.40000837658592e-20,"intestinal crypt stem cell","CDC42EP4"
"AL450384.2.1",2.37870654628711e-25,2.47472038559215,0.126,0.015,1.40034454379922e-20,"intestinal crypt stem cell","AL450384.2"
"BRD3.8",2.41325832494025e-25,0.763065360889843,0.434,0.12,1.42068517589232e-20,"intestinal crypt stem cell","BRD3"
"PPP4C.9",2.42211568448659e-25,0.900672622822973,0.783,0.298,1.42589950345726e-20,"intestinal crypt stem cell","PPP4C"
"MTMR11.16",2.47296821028546e-25,1.19068796072667,0.587,0.197,1.45583638539505e-20,"intestinal crypt stem cell","MTMR11"
"PIGX.4",2.47608410283632e-25,1.10276440524195,0.357,0.09,1.45767071133974e-20,"intestinal crypt stem cell","PIGX"
"POLR2M.2",2.48804044059807e-25,0.685856158279768,0.357,0.089,1.46470940738009e-20,"intestinal crypt stem cell","POLR2M"
"CREB3L4.3",2.5162447090836e-25,1.62512803409718,0.196,0.033,1.48131326023751e-20,"intestinal crypt stem cell","CREB3L4"
"RFXANK.5",2.59440507856168e-25,1.00724128253504,0.434,0.121,1.52732626974926e-20,"intestinal crypt stem cell","RFXANK"
"TLE2.6",2.62284699372872e-25,1.21325288446215,0.343,0.085,1.5440700252081e-20,"intestinal crypt stem cell","TLE2"
"DCAF10.6",2.6460406228587e-25,0.908710894828676,0.343,0.084,1.55772411467692e-20,"intestinal crypt stem cell","DCAF10"
"THRA.10",2.7114404451017e-25,0.652119210094739,0.503,0.151,1.59622499003137e-20,"intestinal crypt stem cell","THRA"
"RPL4.12",2.74250487078849e-25,0.83960368947049,1,0.822,1.61451261743318e-20,"intestinal crypt stem cell","RPL4"
"NOL10.6",2.76391785552156e-25,0.969464941053602,0.371,0.095,1.62711844154554e-20,"intestinal crypt stem cell","NOL10"
"TMEM18.4",2.9793225291159e-25,0.63910771982128,0.538,0.166,1.75392717289053e-20,"intestinal crypt stem cell","TMEM18"
"MIEF1.6",3.01770492340398e-25,0.743273938249364,0.371,0.094,1.77652288840793e-20,"intestinal crypt stem cell","MIEF1"
"GLB1L2.2",3.04213150374397e-25,1.76695997852524,0.196,0.033,1.79090281625408e-20,"intestinal crypt stem cell","GLB1L2"
"PRXL2B.6",3.33727401271052e-25,1.30364842297597,0.329,0.079,1.96465321128268e-20,"intestinal crypt stem cell","PRXL2B"
"DCAF16.4",3.42115730049625e-25,0.553700853810515,0.42,0.114,2.01403530280214e-20,"intestinal crypt stem cell","DCAF16"
"CCDC14.12",3.47534796527839e-25,0.69173131139883,0.748,0.28,2.04593734715939e-20,"intestinal crypt stem cell","CCDC14"
"SUPT16H.7",3.53835633636456e-25,0.435775589456423,0.699,0.24,2.08303037521782e-20,"intestinal crypt stem cell","SUPT16H"
"COPG1.8",3.55492779549395e-25,1.010885912185,0.441,0.126,2.09278599320729e-20,"intestinal crypt stem cell","COPG1"
"RBCK1.2",3.63772701837807e-25,0.655283194259075,0.629,0.213,2.14152989571917e-20,"intestinal crypt stem cell","RBCK1"
"ARRDC1.9",3.68469686571655e-25,0.905482795796975,0.503,0.155,2.16918104484733e-20,"intestinal crypt stem cell","ARRDC1"
"ZNF69.2",3.76511989957873e-25,1.83305613239256,0.21,0.038,2.216526084882e-20,"intestinal crypt stem cell","ZNF69"
"ERCC8.2",3.82475169587043e-25,1.84988327852731,0.168,0.025,2.25163132335892e-20,"intestinal crypt stem cell","ERCC8"
"SUMO3.5",3.87583121762834e-25,0.543459923650663,0.734,0.263,2.2817018378178e-20,"intestinal crypt stem cell","SUMO3"
"ALDOA.9",3.97132472968966e-25,1.63360238046737,0.531,0.178,2.3379188683683e-20,"intestinal crypt stem cell","ALDOA"
"KIAA2013.8",4.02616923201991e-25,0.667187241690371,0.538,0.164,2.37020582689012e-20,"intestinal crypt stem cell","KIAA2013"
"PLSCR1.13",4.10486568478946e-25,0.903723164673678,0.734,0.285,2.41653442863555e-20,"intestinal crypt stem cell","PLSCR1"
"YEATS4.7",4.1393572313214e-25,0.695214055571033,0.427,0.116,2.43683960207891e-20,"intestinal crypt stem cell","YEATS4"
"ZNF761",4.18003612614677e-25,1.75241331839324,0.147,0.02,2.4607872674626e-20,"intestinal crypt stem cell","ZNF761"
"ACAT2.6",4.18731818011818e-25,0.834385896531478,0.51,0.154,2.46507421263557e-20,"intestinal crypt stem cell","ACAT2"
"DDT.5",4.19130988646302e-25,0.276915828018513,0.392,0.1,2.46742413016078e-20,"intestinal crypt stem cell","DDT"
"COMMD7.8",4.21502846692883e-25,0.590288361656557,0.51,0.154,2.481387258481e-20,"intestinal crypt stem cell","COMMD7"
"WDR11.6",4.24738915264692e-25,1.12688840560779,0.371,0.096,2.50043799416324e-20,"intestinal crypt stem cell","WDR11"
"TRAK2.7",4.29816909596232e-25,0.863327095215028,0.448,0.129,2.53033214679302e-20,"intestinal crypt stem cell","TRAK2"
"MBIP.4",4.34250145291399e-25,0.98958048629754,0.42,0.117,2.55643060533046e-20,"intestinal crypt stem cell","MBIP"
"DDX1.3",4.42310408288674e-25,0.592375806387025,0.727,0.259,2.60388137359542e-20,"intestinal crypt stem cell","DDX1"
"MKRN1.7",4.45145336259455e-25,0.78614387470394,0.762,0.289,2.62057059455941e-20,"intestinal crypt stem cell","MKRN1"
"TJP3.10",4.50219659946025e-25,1.26989439177448,0.49,0.15,2.65044313810225e-20,"intestinal crypt stem cell","TJP3"
"SLC25A40.2",4.50735750778198e-25,1.60288412384233,0.245,0.049,2.65348136483125e-20,"intestinal crypt stem cell","SLC25A40"
"THAP5.3",4.54338669104143e-25,0.590414475230154,0.371,0.094,2.67469174501609e-20,"intestinal crypt stem cell","THAP5"
"RSPH3.2",4.54788950032196e-25,1.03767468767513,0.308,0.071,2.67734254883954e-20,"intestinal crypt stem cell","RSPH3"
"DCK.3",4.71746088541281e-25,0.603050037856713,0.329,0.078,2.77716922324252e-20,"intestinal crypt stem cell","DCK"
"TMEM135.2",4.71793984520442e-25,1.15797839861925,0.273,0.059,2.77745118687184e-20,"intestinal crypt stem cell","TMEM135"
"CD46.8",4.72545710240966e-25,0.827088000450705,0.937,0.413,2.78187659618856e-20,"intestinal crypt stem cell","CD46"
"TMEM25",4.75615784991363e-25,1.52083218101633,0.154,0.022,2.79995012624415e-20,"intestinal crypt stem cell","TMEM25"
"TIMM10.9",4.76797804054656e-25,0.664113638881123,0.713,0.255,2.80690867246976e-20,"intestinal crypt stem cell","TIMM10"
"SLC25A36.8",4.80501670017899e-25,0.662405226692829,0.748,0.277,2.82871333139537e-20,"intestinal crypt stem cell","SLC25A36"
"TBX3.9",4.86487847745673e-25,0.672910173634499,0.399,0.107,2.86395395967878e-20,"intestinal crypt stem cell","TBX3"
"TRAPPC3.8",4.98959225270144e-25,0.512549713964602,0.559,0.174,2.93737295916534e-20,"intestinal crypt stem cell","TRAPPC3"
"PDK2.7",5.05516610414681e-25,1.22953853363163,0.406,0.112,2.97597628551122e-20,"intestinal crypt stem cell","PDK2"
"CAPZA2.7",5.13522899146889e-25,0.693340371028571,0.832,0.318,3.02310930727774e-20,"intestinal crypt stem cell","CAPZA2"
"GNPNAT1.7",5.13948076591201e-25,1.01879755090596,0.378,0.1,3.0256123268924e-20,"intestinal crypt stem cell","GNPNAT1"
"KCNJ12",5.33034896101177e-25,2.46108126573658,0.105,0.011,3.13797643334763e-20,"intestinal crypt stem cell","KCNJ12"
"HOXA11-AS.7",5.33761779245431e-25,1.82422283096906,0.336,0.085,3.14225559441785e-20,"intestinal crypt stem cell","HOXA11-AS"
"P4HTM.4",5.42404359127567e-25,1.0245169361094,0.462,0.136,3.19313446218399e-20,"intestinal crypt stem cell","P4HTM"
"MTIF3.7",5.48966149977492e-25,0.792456902287829,0.629,0.221,3.2317637249175e-20,"intestinal crypt stem cell","MTIF3"
"UBLCP1.1",5.50837642306977e-25,0.809617918392437,0.322,0.076,3.24278120026118e-20,"intestinal crypt stem cell","UBLCP1"
"SMYD5.1",5.55893936449865e-25,2.29217978398703,0.161,0.024,3.27254760388035e-20,"intestinal crypt stem cell","SMYD5"
"ZNF33B.5",5.65110321638684e-25,0.591790215667477,0.392,0.103,3.32680446348693e-20,"intestinal crypt stem cell","ZNF33B"
"NCK1-DT.3",5.80391775045152e-25,1.77703162073649,0.189,0.031,3.41676637969081e-20,"intestinal crypt stem cell","NCK1-DT"
"ZNF468.2",5.84603351060727e-25,1.39017356396842,0.189,0.031,3.4415599276945e-20,"intestinal crypt stem cell","ZNF468"
"FBXL17.2",5.92779956330217e-25,1.20240831891018,0.315,0.075,3.48969560291598e-20,"intestinal crypt stem cell","FBXL17"
"FOXRED1.2",6.15532277600147e-25,1.34659412024173,0.301,0.069,3.62363851823206e-20,"intestinal crypt stem cell","FOXRED1"
"CALM3.6",6.16782047581088e-25,0.504975170504377,0.79,0.286,3.63099591410986e-20,"intestinal crypt stem cell","CALM3"
"NSL1.6",6.43884685603801e-25,0.464456373068928,0.406,0.108,3.79054914414958e-20,"intestinal crypt stem cell","NSL1"
"GTPBP10.2",6.48343252158343e-25,1.27205262445233,0.266,0.056,3.81679672545617e-20,"intestinal crypt stem cell","GTPBP10"
"LRIG2.1",6.51431277543996e-25,0.878066904221876,0.273,0.058,3.8349759309015e-20,"intestinal crypt stem cell","LRIG2"
"ATF3.10",6.51740304801627e-25,0.93091794900044,0.909,0.583,3.83679517436718e-20,"intestinal crypt stem cell","ATF3"
"PDCL.4",6.56503666580909e-25,1.01031238411258,0.364,0.092,3.86483708516181e-20,"intestinal crypt stem cell","PDCL"
"CYB561D2.7",6.57670045795403e-25,1.22477002155775,0.385,0.103,3.87170355959754e-20,"intestinal crypt stem cell","CYB561D2"
"NUP88.5",6.80620340676129e-25,0.849875293671766,0.42,0.116,4.00681194556037e-20,"intestinal crypt stem cell","NUP88"
"ANAPC1.2",6.85311754105855e-25,0.658081117849016,0.287,0.063,4.03443029642117e-20,"intestinal crypt stem cell","ANAPC1"
"ACBD6.5",7.1146242096338e-25,0.696776726326873,0.503,0.153,4.18837927221142e-20,"intestinal crypt stem cell","ACBD6"
"DDX3Y.15",7.46221806050382e-25,-7.76692077760051,0,0.457,4.3930077722186e-20,"intestinal crypt stem cell","DDX3Y"
"SLC25A38.3",7.92742827039921e-25,1.07828377725018,0.462,0.136,4.66687702278402e-20,"intestinal crypt stem cell","SLC25A38"
"ACO1.5",7.93599872087538e-25,0.774514053887208,0.343,0.084,4.67192244697934e-20,"intestinal crypt stem cell","ACO1"
"YIPF3.6",7.94489803856401e-25,0.89705559903168,0.678,0.242,4.67716147530264e-20,"intestinal crypt stem cell","YIPF3"
"USP3-AS1",8.26093790032315e-25,1.73093191446316,0.119,0.014,4.86321414192024e-20,"intestinal crypt stem cell","USP3-AS1"
"TFG.4",8.33946241563802e-25,0.839009274378424,0.755,0.284,4.9094415240861e-20,"intestinal crypt stem cell","TFG"
"GLT8D1.4",8.54221982654251e-25,1.03019173845856,0.322,0.077,5.02880481188557e-20,"intestinal crypt stem cell","GLT8D1"
